-15.1841447,7.878967371,12.93383078,17.96634302,17,0,16
-12.7261442,4.805600443,12.75752031,8.786262129,17,1,16
-15.13164615,9.066192881,3.322694102,13.53473676,17,2,2
-4.290432613,14.37392218,2.027240749,13.99762517,17,3,3
-15.35538984,19.78554077,2.739492134,18.99307642,17,4,4
-7.156123197,5.880283382,7.826727014,10.44109327,17,5,6
-3.883068454,9.507851645,7.044760703,3.538686297,17,6,7
-11.71556341,18.27483488,6.505930979,15.69279516,17,7,9
-2.642215141,2.623563547,11.92950202,12.17582077,17,8,10
-8.917722918,6.766174998,10.35203094,15.3777809,17,9,11
-10.31140248,9.709627664,8.273536329,16.1899869,17,10,12
-10.79743188,14.0899938,8.910967256,11.80190122,17,11,13
-10.55912969,0.809147194,12.94229084,8.689816123,17,12,15
-11.37742967,5.858126724,15.8164864,0.886079307,17,13,16
-4.824388266,10.29114949,15.4119677,13.68933936,17,14,17
-0.060400289,12.51626878,13.77870053,0.681411777,17,15,18
-6.714055222,1.750373828,17.62168205,19.00435939,17,16,20
-4.10697819,4.864580831,18.50224262,17.96826119,17,17,21
-12.67772788,8.630169407,19.09439557,7.366464422,17,18,22
-11.1720288,5.475917395,15.87437856,7.268148921,17,19,16
-12.38945012,6.909233072,12.34209605,19.96789378,17,20,16
-16.66427463,4.027359744,14.74859304,10.36190123,17,21,16
-5.997081381,11.80602003,1.90835374,18.62449642,17,22,2
-10.68014537,6.45943191,15.00587803,8.629121528,17,23,16
-3.817514653,6.665429955,15.21324585,3.235898341,17,24,16
-7.953445391,6.367359789,14.66061057,17.48135704,17,25,16
-3.033068037,11.31499051,2.566211578,16.68050993,17,26,2
-16.06334509,4.67553394,15.35103949,12.24377142,17,27,16
-0.073315229,11.7948044,3.000334348,4.519206602,17,28,2
-5.656808405,5.871853332,12.9061015,3.077986173,17,29,16
-6.705150847,10.34032018,0.489381701,10.86326979,17,30,2
-1.838582282,12.61538394,0.162526542,16.36476569,17,31,3
-13.20240396,4.080788316,5.331576184,3.65502187,17,32,6
-14.20819961,8.999117001,4.342260356,3.962827336,17,33,7
-13.44546122,19.30162296,6.537090303,3.227330887,17,34,9
-5.28291814,4.788010833,10.72010781,8.677647648,17,35,11
-4.263179021,10.92994872,8.563406551,11.02961179,17,36,12
-6.215164713,3.935212886,12.92225612,3.458842334,17,37,15
-11.45659668,6.388452853,12.69405285,17.15951509,17,38,16
-15.97344936,10.26262636,15.3203104,13.33706329,17,39,17
-13.60925247,4.822191962,16.43399689,11.23032651,17,40,21
-6.19058867,11.0188906,2.535855266,2.912042895,17,41,2
-9.425376078,5.067329666,14.51256892,2.074849417,17,42,16
-2.079997965,9.205551032,3.287097547,5.202993373,17,43,2
-2.636318368,12.82205601,1.963224016,15.49229423,17,44,3
-15.50487468,6.795981989,5.856057703,8.437405374,17,45,6
-8.102424915,10.08547861,4.697270476,1.620344,17,46,7
-2.111563367,18.99083461,5.299082392,9.12138538,17,47,9
-3.082886356,4.628102581,8.272346324,1.338580674,17,48,11
-4.555631011,11.75677067,10.20166651,4.115988815,17,49,12
-4.066616925,1.266748228,12.71494969,10.64105079,17,50,15
-12.53600835,5.694054137,13.82573083,6.522300684,17,51,16
-9.190967808,11.61300521,13.89777225,15.1609222,17,52,17
-2.998938276,7.885920926,17.58522568,16.95137433,17,53,21
-2.734888931,5.18304306,15.24944181,14.90189095,17,54,16
-0.444581838,5.018042973,15.44800298,4.485649604,17,55,16
-14.68517255,6.700217706,12.27058295,18.24214202,17,56,16
-15.32308939,10.36941554,2.55722169,4.577635462,17,57,2
-16.76450816,6.831131311,15.26172149,4.703753329,17,58,16
-5.239402972,5.887834573,12.66142334,10.77457957,17,59,16
-3.450556301,5.073088122,15.21941573,7.820997859,17,60,16
-7.442282984,9.374198287,0.918961662,17.45281988,17,61,2
-1.284562346,12.16786361,3.960235957,19.89441412,17,62,3
-5.189277357,18.06272136,1.883090367,17.42085164,17,63,4
-3.816369434,5.835185469,7.694763515,2.667266034,17,64,6
-7.618812824,9.805893538,5.717900293,14.99146419,17,65,7
-6.548829129,17.82373553,6.053744598,16.20636604,17,66,9
-7.514401915,3.490781393,9.015255796,15.20342267,17,67,10
-10.44126232,4.170890423,8.48644812,18.03822882,17,68,11
-4.158057109,10.08466606,8.222544725,19.01766416,17,69,12
-9.937716314,13.10582905,8.683460365,1.971097668,17,70,13
-0.414538477,0.937193552,13.77679573,2.376222227,17,71,15
-4.472629701,6.989759498,12.3850485,11.32783609,17,72,16
-5.660018961,8.717223777,12.25640932,14.6107027,17,73,17
-16.58878525,12.44348697,14.45224443,11.01258011,17,74,18
-15.38921003,1.323155356,19.671906,0.111551795,17,75,20
-2.896406555,5.105622672,18.05510309,1.39402097,17,76,21
-2.486308778,8.769715231,19.98728065,14.7456211,17,77,22
-3.461537739,2.597116703,2.523200642,19.7681452,17,78,0
-8.392295494,5.347992416,0.311298806,9.079319523,17,79,1
-6.874464421,8.730362239,3.779126692,9.082231642,17,80,2
-6.922548486,12.16000401,1.158609086,10.36319809,17,81,3
-10.99058536,19.05274734,0.901846775,4.734961884,17,82,4
-8.833600854,2.93571638,4.351832894,5.106638629,17,83,5
-14.20380008,7.503760556,7.116123766,9.012402913,17,84,6
-13.84486151,8.816577144,5.593851171,3.206267701,17,85,7
-4.196158085,15.26803652,4.131720424,17.28129029,17,86,8
-13.28306848,17.46350318,4.92182032,3.895829534,17,87,9
-6.095774898,2.327148238,9.138226662,5.655125018,17,88,10
-4.420213039,6.956394255,11.67644292,1.993130847,17,89,11
-13.84031102,8.25688038,11.42384474,8.295412463,17,90,12
-14.98129151,13.27847949,9.267297731,13.43592976,17,91,13
-16.16012297,16.84404037,9.912399303,18.85809992,17,92,14
-12.62791152,3.601965594,15.98517913,5.331758766,17,93,15
-3.90095924,6.791461408,13.50387867,2.193333471,17,94,16
-7.036094149,10.06075121,13.2502272,18.84932056,17,95,17
-2.840926532,14.4067143,14.24332151,17.81705647,17,96,18
-0.017613674,19.10550069,14.43674163,17.88001455,17,97,19
-3.826203587,0.121600135,16.01167729,19.63862947,17,98,20
-1.797314907,6.478478911,16.93186461,13.24120716,17,99,21
-13.34480206,8.209926887,19.65499421,14.14030388,17,100,22
-1.423354093,15.85599646,19.57002254,7.54924381,17,101,23
-14.09541097,16.19461666,16.15743868,13.05734706,17,102,24
-3.370375248,5.038467378,13.8496016,12.84295405,17,103,16
-2.858361839,5.451799821,12.52405902,6.526639395,17,104,16
-13.76500001,2.353128684,3.03528619,0.453755016,17,105,0
-4.406781257,5.957333144,0.811339728,3.443024705,17,106,1
-10.15718279,10.23914696,2.001723558,9.338347128,17,107,2
-4.39844539,12.16029111,0.355361077,13.27290349,17,108,3
-4.663695894,19.89376812,1.347625432,13.94893508,17,109,4
-5.957251394,1.232956102,5.002526797,10.28705354,17,110,5
-4.069799196,7.814836653,7.901827989,2.119075241,17,111,6
-3.393360889,8.481278222,7.660942957,8.244828927,17,112,7
-5.644989096,12.90791141,5.289950736,11.99948364,17,113,8
-3.163107336,16.75299507,7.807320194,16.18466818,17,114,9
-2.489444366,3.585417866,11.24509227,11.04888246,17,115,10
-0.690902835,5.160248264,11.09501492,11.81181015,17,116,11
-16.09995245,10.27826221,11.70420519,19.41034382,17,117,12
-16.98499224,14.33540535,10.80520393,4.149139746,17,118,13
-8.470316878,17.02096224,10.28234956,6.206947764,17,119,14
-8.035833499,0.83604477,14.1858767,10.2726916,17,120,15
-15.51012241,5.901559211,12.65597671,6.848992129,17,121,16
-15.45643818,9.670673772,12.39691308,7.605745819,17,122,17
-3.242200906,13.38877257,14.26142666,13.15319612,17,123,18
-16.43889845,18.20735962,12.52619605,3.607085077,17,124,19
-7.737564692,0.095228529,17.15184904,17.95521829,17,125,20
-5.210876178,7.635084224,17.47444215,10.37850822,17,126,21
-14.80009017,8.606677486,17.66732872,18.76387357,17,127,22
-16.25150702,13.8206714,18.43233362,3.289457683,17,128,23
-12.95719411,17.75776177,16.33557312,9.061902327,17,129,24
-3.760798135,10.7813069,1.086763078,1.282487279,17,130,2
-12.90281949,4.902508942,12.75752387,5.203345507,17,131,16
-14.65213838,8.665450098,2.55296715,19.77450634,17,132,2
-2.741809406,4.950605924,14.61838979,18.53976715,17,133,16
-1.354130689,6.197966178,12.20918598,9.960945916,17,134,16
-15.05620152,7.599900959,14.52177075,6.833075069,17,135,16
-10.53237765,9.890080763,3.901776077,14.09907613,17,136,2
-6.506084771,14.42846213,1.69469198,13.86068888,17,137,3
-10.16779623,6.215210826,6.766256228,2.114130324,17,138,6
